Day,Time,TimeS,Study,SubjectName,AOPSystolic_Mean,AOPSystolic_Q25,AOPSystolic_Q75,AOPDiastolic_Mean,AOPDiastolic_Q25,AOPDiastolic_Q75,RespMean_Mean,RespMean_Q25,RespMean_Q75,Temp_Mean,Temp_Q25,Temp_Q75,QT_Mean,QT_Q25,QT_Q75,PR_Mean,PR_Q25,PR_Q75,QRS_Mean,QRS_Q25,QRS_Q75,RR_Mean,RR_Q25,RR_Q75,HR_Mean,HR_Q25,HR_Q75,LVPSystolic_Mean,LVPSystolic_Q25,LVPSystolic_Q75,LVPDiastolic_Mean,LVPDiastolic_Q25,LVPDiastolic_Q75,LVPRate_Mean,LVPRate_Q25,LVPRate_Q75,Bazett_Mean,Bazett_Q25,Bazett_Q75,Fridericia_Mean,Fridericia_Q25,Fridericia_Q75,AOPAMean_Mean,AOPAMean_Q25,AOPAMean_Q75,LVPMean_Mean,LVPMean_Q25,LVPMean_Q75,ITPDepth_Mean,ITPDepth_Q25,ITPDepth_Q75,APP_Mean,APP_Q25,APP_Q75,ANP_Mean,ANP_Q25,ANP_Q75,Y
0,17:30,0,Plague-AGM-Aero,p001,0.0306908709868596,-0.117603658647315,0.174710071588922,0.521649131590153,0.357952021588062,0.670346981928048,-0.0529530590458589,-0.387770544690882,0.156740875853377,-0.492479764505467,-0.595009560241809,-0.376330149583702,-1.06488990129848,-1.39479249997365,-0.733167150354714,-0.24471306075001,-0.921166738901661,0.29105133972076,-0.00279811895638834,-0.17118001275327,0.312052956430933,-0.406912344099695,-0.902784314735228,0.153514301647805,0.327589260077633,-0.283434835399837,0.753682792505084,-0.403989550783039,-0.505921345289352,-0.311780557796495,0.149065486419974,0.112501642148904,0.190188120400192,-0.0839709605984353,-0.333216902959345,0.0824862244005611,-0.441877966932676,-1.08320175242255,0.0863601597747936,-0.849492914496933,-1.34835749241173,-0.372453389250965,0.721544048472682,0.388132129713994,1.02972371716479,-0.0694735183503372,-0.332736985021728,0.142909174249817,0.246656964424408,-0.113003302408319,0.568278371535802,0.585075060354514,0.0130626344043349,1.16667151844008,0.629776534179408,-0.0236171456172032,1.24831947913999,0
0,18:00,1800,Plague-AGM-Aero,p001,-0.231596861321047,-0.289961880627115,-0.179914828079557,0.403421774180248,0.341608508366034,0.454647641799181,0.163689466507859,-0.298769102434919,0.389611001158967,-0.61024755628,-0.650692751528028,-0.58047502672719,-1.13585669523659,-1.54273161035405,-0.707248117127535,-0.160172573172747,-0.945983573208069,0.155129404762498,-0.0262674881186248,-0.336267424875371,0.15984137380121,-0.497852056721127,-1.10161233056528,0.225786720532579,0.477248846209758,-0.347419428268546,1.011549545582,-0.531864404308973,-0.583233916681259,-0.486749549970722,0.271649794579863,0.242216274267772,0.304593642745047,-0.14146645163932,-0.362669249029271,-0.00309548740236772,-0.324577049994588,-1.09092949335876,0.257195606704258,-0.798902057919443,-1.40928118549239,-0.256909243215215,0.45326284817785,0.305810909801611,0.568789383202024,-0.211228985471521,-0.493347722225748,-0.0246320242765503,0.451287574092292,-0.182046598613869,1.04172170807282,0.55714660937824,0.082699728570557,1.01165228503589,0.571814751683208,0.0614655695880175,1.01029651609307,0
0,18:30,3600,Plague-AGM-Aero,p001,-0.307817958096117,-0.365062183990094,-0.25262231388618,0.42350351136364,0.381470220635291,0.462439400801239,0.406028226716434,-0.128851656485704,0.722783916076027,-0.227864759746242,-0.294198681988907,-0.172304499697022,-1.420412659555,-1.77407638224216,-0.956351021602914,-0.62339943469396,-1.08843527045807,-0.4022222608775,-0.169340430552882,-0.2249404217853,0.315551922523036,-0.765771124482017,-1.29906195966139,-0.122132971397466,0.747242600325884,-0.0241118706323993,1.28397096469648,-0.564478235166373,-0.616276789698632,-0.516560751409712,0.303552622474344,0.280874073545833,0.329010033689824,-0.19682267254288,-0.349448010268861,-0.1007504361154,-0.456907125292651,-1.14516051069338,0.131465429507483,-1.03427465838879,-1.5542538069039,-0.536851672398528,0.41786602492819,0.313917811859124,0.507825594170832,-0.205090239344332,-0.362835199903196,-0.090599929245019,0.679727321695046,0.27834401031302,1.00906490188245,0.648006107086481,0.288582706678616,1.08355384167859,0.664451446246314,0.279172000644431,1.13464019062382,0
0,19:00,5400,Plague-AGM-Aero,p001,-0.197920166693846,-0.300189281660502,-0.121083687672385,0.385485931993399,0.300086388695261,0.444786769264408,0.11971973124592,-0.250146172214622,0.163999122639936,-0.306064921945357,-0.753672230051381,0.0768986413149244,-1.23688651589505,-1.53292243470037,-0.780816205899715,-0.499545649368147,-0.880306718439544,-0.234452459764008,-0.234324166814818,-0.612627359590632,-0.162970966795578,-0.572728265850006,-1.11353025081617,0.236780259205942,0.522282091904245,-0.329666443497776,0.894114071843774,-0.441748549010386,-0.549887147851021,-0.355640854177907,0.140359032220935,0.106789836818927,0.174804533281746,-0.0308484115402894,-0.348100901459209,0.10529948659964,-0.503301306718902,-1.29458814569944,0.115469319935872,-1.04116651239452,-1.60695427330765,-0.521125785129098,0.408916532646312,0.213392481951155,0.551817676964835,-0.187865060879277,-0.421011081034774,-0.0764523235625237,0.574687196309808,0.0800119022023149,0.85971907231332,0.737892816342503,0.218667391576933,1.2634825867042,0.790136860345482,0.246202791062651,1.33284562817261,0
0,19:30,7200,Plague-AGM-Aero,p001,0.826978371497797,0.243508950102903,1.23042605712617,0.942280373237402,0.538610479959975,1.24073461001447,0.162673201225741,-0.101872858210227,0.26876094722877,-1.33768056120434,-1.64300124545137,-1.02310193959492,-1.47968826611187,-1.68983319056985,-1.05453871992627,-0.471063562918213,-0.886065910157632,-0.105152524380993,-0.248324225738441,-0.50821855777167,0.20245824259293,-0.692095100890745,-1.20013871303565,-0.0173182445123412,0.651092699340928,-0.104979643350701,1.08488367436722,-0.00808929803185967,-0.757136094603342,0.475827672898561,-0.444828150279809,-0.787845175157322,-0.0790534936689258,0.656160760712071,-0.114280498978921,1.0917669613763,-0.546465023255933,-1.20613337111439,0.0100475518401635,-1.10588215180511,-1.6359366713005,-0.61584643261231,0.922123373628626,0.475794746345457,1.23516516099759,0.245081697105937,-0.391729422316505,0.61447721279672,0.563002861450639,0.214983873215727,0.873327444526576,0.818439900552484,0.421573221869495,1.24393929035021,0.824808835830147,0.436213340728029,1.24351338255515,0
0,20:00,9000,Plague-AGM-Aero,p001,0.0611505262240381,-0.0966051721235557,0.228480481119544,0.371789194795112,0.289036698344634,0.454063019559376,-0.0587046665734674,-0.170688372644848,0.0126764258144306,0.0770910997605773,0.0292630290104475,0.128192569509225,-1.42426831895872,-1.76905023317972,-0.927297405649285,-0.209497071515589,-0.409167250642165,0.0783383543202986,0.0642686449377355,-0.0959718665109473,0.441501898141718,-0.617680258392718,-1.07181187224508,0.0393187392832351,0.538149916133034,-0.154297118065381,0.914295230435016,-0.355318835770752,-0.482704061191623,-0.221095183892416,0.252482330153399,0.230784989680337,0.275922395131301,-0.133936374633953,-0.284339789747304,-0.0474858361397311,-0.45982233290771,-1.04274179637483,-0.0113635940745708,-0.992903944620463,-1.44739758908453,-0.574815432795733,0.604679745042667,0.362979844465313,0.850987016081047,0.101794381058355,-0.291225875157476,0.411134058469571,0.514329766709888,0.335587382232318,0.655653572885553,1.02150974028718,0.776747506043186,1.2967619169108,1.04468476507857,0.830343972840466,1.30192506931151,0
0,20:30,10800,Plague-AGM-Aero,p001,-0.29599229615555,-0.342327549338385,-0.263242246384728,0.521691252190807,0.486803161582754,0.546574541710118,0.134749964106429,-0.215292604123744,0.194130470865922,0.0509604810752384,-0.0249125087042875,0.123014891911752,-1.31883982255135,-1.67810092248624,-0.826492225564365,-0.436772981271415,-1.3714846802322,0.850650908894287,0.0943972086847128,-0.132469207476595,0.393190437922105,-0.705144934273694,-1.13060912353669,-0.131770991096954,0.63103133122632,-0.031524302850622,0.982461871033708,-0.540653206699155,-0.586729536594809,-0.513728617355312,0.424064685368144,0.403267707102404,0.444214890066252,-0.207102576316625,-0.346149346733207,-0.144597749658121,-0.424116031778442,-0.94645788723424,0.0730935124015867,-0.985686975017122,-1.40822789772249,-0.563437228260928,0.59368294853285,0.506511027282796,0.659268022859583,0.145099363572274,-0.146195519036353,0.354789121801598,-0.30044910476525,-0.716834561592479,-0.0502193111238969,-0.0875426405603053,-0.554225194396309,0.325248687681728,-0.0708978563991772,-0.556602989303458,0.325567297698833,0
0,21:00,12600,Plague-AGM-Aero,p001,-0.484775223953277,-0.554031510794624,-0.421437989926788,0.43170025828271,0.361787203858434,0.498837391522731,0.253507158022217,-0.27789133341302,0.15214847093036,-0.0303300469176735,-0.198274458724039,0.101755348729301,-1.16667751271111,-1.66363371703354,-0.638494954648833,-0.551703033081812,-0.908226585627035,-0.297373830891885,0.066769592901192,-0.0470411119403477,0.311415990714997,-0.374137688099346,-0.753555656584055,0.193231260796485,0.182156508526199,-0.268637568064311,0.368114780623781,-0.733246642179561,-0.804643856687587,-0.668817735647959,0.150887385298472,0.129287100273766,0.177335921229207,-0.332383602501579,-0.479377293279522,-0.281101342451411,-0.488250863335142,-1.1109743525625,0.0489435444247553,-0.981839547393452,-1.44618971674334,-0.508417064183075,0.21031205909043,0.0765213267985176,0.350659717867194,-0.358146305204577,-0.499578887166936,-0.243820741855998,-0.550504914063702,-0.807946268514838,-0.260330290809977,-0.194792672456269,-0.631041716301932,0.313657083646772,-0.195374583040891,-0.656561231828298,0.30256166114178,0
0,21:30,14400,Plague-AGM-Aero,p001,-0.828053854998687,-0.869024937779566,-0.797874843714245,0.541229554907896,0.511772288365304,0.559893839173397,-0.245411856648322,-0.563003449273029,-0.167806761069348,-0.0832143953328853,-0.171745757363918,-0.00106825048797889,-0.763967011325965,-0.977232458529758,-0.234971868143995,-0.56088736998418,-0.872825682816064,-0.336806160140679,0.0536538674933732,-0.23100349660031,0.372547512232758,-0.117134651822629,-0.550357745003487,0.624146374296299,0.0562639704203717,-0.507867469990563,0.234112540173424,-0.91607821150711,-0.956620234632435,-0.89355155212906,0.245110083141156,0.22864988961347,0.262153858707769,-0.50280743745167,-0.656827362199086,-0.464047322897823,-0.377094572111697,-1.08284161668987,0.108074859255045,-0.676383144397987,-1.28661436987058,-0.204055045661741,0.197221716011972,0.143302872834939,0.228611493199398,-0.580853947528171,-0.652432514576547,-0.546729944753005,-0.17192513989939,-0.412972424503814,0.021452235350483,-0.139134622658876,-0.490046211109514,0.114728328855169,-0.170650492642397,-0.442249427465779,0.0662362062462013,0
0,22:00,16200,Plague-AGM-Aero,p001,-0.330083727688336,-0.379433378165885,-0.295112598804116,0.429607197497384,0.382270730974301,0.457096950949104,0.110287578109374,-0.482974740866416,0.174920087849068,0.271058295430898,0.222367016036737,0.402273305476439,-0.877271830676259,-1.23316633944713,-0.446480473676209,-0.507457813257442,-0.652861948347773,-0.28075758730007,-0.20468223292573,-0.260584197164549,0.245183539952681,-0.158579292327785,-0.689015286119835,0.425925111994374,0.051807827613505,-0.426630121261154,0.422871809723119,-0.594085449535669,-0.637703436096718,-0.573230765112786,0.198896063592272,0.172570532845936,0.228101429675681,-0.242260757326736,-0.416418449845364,-0.161670345714384,-0.446587705224683,-1.12527067520115,0.189186235832089,-0.725552746229583,-1.32027163194134,-0.163304013361244,0.373323170271169,0.276430154316248,0.430248502062189,-0.366977635210604,-0.482191506125258,-0.316529375614916,-0.385148100364551,-0.863894413972728,0.0269085990231716,-0.432747622965647,-1.03019165335424,0.0349359717941107,-0.429915642367785,-1.01133059143635,0.0567641522754352,0
0,22:30,18000,Plague-AGM-Aero,p001,-0.161489529058304,-0.208220791663274,-0.107963749624339,0.405884330147265,0.342922836482056,0.465763302062074,0.0262968304459861,-0.348962118126574,0.139264984062021,0.0871078945961361,-0.015202712092179,0.182012928089511,-1.10607978673296,-1.51025081291232,-0.6197840237392,0.255529314497406,-0.309631303343575,0.760911380074822,-0.0349268684122587,-0.286377378042107,0.408246340190871,-0.476663575248661,-1.0021388204488,0.117106520113099,0.379242463612177,-0.241508805023317,0.825742156621952,-0.377369022474992,-0.451988856416418,-0.312309093094062,0.121992765555929,0.092215540999684,0.152769422176187,-0.151867980597079,-0.344576043104857,-0.0275658879399863,-0.333787142427174,-0.852249326014154,0.119873866728066,-0.796028269558194,-1.2834058966946,-0.429552074677385,0.471960923169678,0.349394928492783,0.600203848962095,-0.230906062881483,-0.450151992874509,-0.0932022832679553,0.845934448175134,-0.277015051804479,1.89061257997382,0.616994760775712,-0.423145372788353,1.52610330212618,0.660612235783206,-0.352991550108156,1.61416538080548,0
0,23:00,19800,Plague-AGM-Aero,p001,0.564413080572551,0.345934356364881,0.772065708021082,0.786258732476687,0.540949369483863,0.983097056192391,-0.309135457645454,-0.452788815129031,-0.197488522766897,0.38565485281549,-0.373431600351329,1.14392694851711,-0.946460327583516,-1.20995649345543,-0.609810683855688,0.330399989986309,-0.838753027433395,1.19889681780956,-0.139493066364774,-0.188369482604907,0.393440532079449,-0.288672259537637,-0.641825454080734,0.185933549730278,0.132844577085367,-0.282208134023902,0.383339248433393,-0.211533149797065,-0.357380761144403,-0.0824139738709355,-0.361285280599351,-0.486352279021734,-0.246548853714187,0.13849843649631,-0.281680227571345,0.263027911304942,-0.500599008915549,-0.978968198230662,-0.0882576460570766,-0.868691064001394,-1.31547002757044,-0.493782358978769,0.800483582606913,0.55799919722802,0.997025687904856,-0.371782449542487,-0.803123711154287,-0.0408091676496584,0.446072522234324,-0.618427970928968,0.515000261186724,0.661054303695381,-0.305031377321715,0.806144909384041,0.718669728697601,-0.340013615577688,0.906626441883433,0
0,23:30,21600,Plague-AGM-Aero,p001,-0.454007128315042,-0.48544830270865,-0.428120598361422,0.503673576671967,0.483303496817539,0.519368658948153,-0.172711645957114,-0.498631354749252,-0.17384881077454,-0.0319599576905461,-0.0638893591999963,0.00838061662342278,-1.0782889643828,-1.28593904408463,-0.757387530567155,-0.519219099852599,-0.561891321156814,-0.0711858368392054,-0.173732433855339,0.0691435009868858,0.0691435009868858,-0.156207489589937,-0.68352881245173,0.446270126688903,0.0772190691258771,-0.455181015505443,0.473159777182088,-0.620739133045189,-0.650571299431057,-0.598672077956767,0.374669850894262,0.363728708051881,0.388859082483593,-0.400826824418383,-0.481608457049065,-0.339449241719145,-0.673519176870484,-1.25617429718847,-0.184093121805878,-0.967513864959846,-1.45537185936696,-0.564474800845211,0.412612681455186,0.369870533166805,0.44271443914394,-0.354289533079308,-0.417032300499244,-0.317067586277585,1.19145427484306,0.584938488357628,1.80120097487417,0.869257095182082,0.0108842569931968,1.76753115507995,0.839918949103082,-0.294929953046124,1.75669638749722,0
0,0:00,23400,Plague-AGM-Aero,p001,-0.176886779754804,-0.233179374500948,-0.137405165312627,0.315918196774355,0.278140962424996,0.335039384918222,-0.320078122744421,-0.436550932569671,-0.218571399063427,-0.0854700826292299,-0.256307353802932,0.0781030389148595,-1.3483708292458,-1.61129338585002,-0.901441485336797,-0.506991506793538,-1.32677252607092,-0.379201969310823,-0.299605093848331,-0.0859672676710815,-0.0859672676710815,-0.273461726529967,-0.762851943908697,0.43160156110063,0.246458050048187,-0.461626554839741,0.544005927201222,-0.466841929636841,-0.517722166145637,-0.438328973626893,0.253608626569811,0.23370883824008,0.271055318700629,-0.151247889185923,-0.366261156549731,-0.120374542679767,-0.473251347620332,-1.21885106908045,0.0694237084296521,-0.943981585001911,-1.59915844095414,-0.353721287989247,0.352756468221607,0.265295638578495,0.393770375658244,-0.338007614693245,-0.582379086354329,-0.263820466952959,-0.236426075613732,-0.889001105545893,0.0278616516264078,0.0930305433855314,-0.559482390511264,0.498913551412153,0.0248119179146446,-0.645929658630376,0.460869243956246,0
0,0:30,25200,Plague-AGM-Aero,p001,0.377337217702952,0.0634879819163627,0.613906840403388,0.541927031209525,0.230739107131854,0.697406258346693,0.0011723014253347,-0.422071354741732,0.149186459060436,0.586060333419929,0.394244783544434,0.839925089388352,-1.10848667209626,-1.40626099841275,-0.466171063446691,-0.769224720145561,-1.42647156390747,-0.0333833046953607,-0.240796189275468,-0.13812102112606,0.3569897161412,-0.200798253493157,-0.7255177573222,0.692871979152213,0.16935589304257,-0.636482902564016,0.472610611546273,-0.297132412496203,-0.408320594069864,-0.231908304057398,-0.502812652156497,-0.659752476130095,-0.321968517574503,0.175246899192294,-0.521289905767116,0.288009352211796,-0.439536412734815,-1.17573288444079,0.0614791647096924,-0.890392036609301,-1.47158934149074,-0.375490577537957,0.508122058639727,0.233913554275944,0.641337724450791,-0.535066372483697,-1.13504069243945,-0.310815219909827,0.191113498867942,-0.308720024145529,0.49602220799554,0.282969171853431,-0.197575783697429,0.729447351387437,0.338178029765435,-0.100084023326097,0.707221368564191,0
0,1:00,27000,Plague-AGM-Aero,p001,-0.187467064230723,-0.25983785526126,-0.130709303048963,0.320176193239072,0.247066298200303,0.377979045750071,0.468929387522813,-0.246963866838636,0.652969698165817,-0.137346024122165,-0.175141847795424,0.00415340392329304,-1.21997688618517,-1.67507360468614,-0.658470038901764,-0.731981001797665,-1.65980313082457,-0.139210457473751,0.0485894579839408,-0.0785381062160493,0.391937643079183,-0.548269743341769,-0.877119102284994,-0.0517074496249956,0.436309654062348,-0.11665643211975,0.657555847896982,-0.379950277826386,-0.450086549485133,-0.350176713164788,0.068390540257129,0.0297048692631476,0.112695732029719,0.0268159873111732,-0.267818356175456,0.0707995800531685,-0.446684670907146,-0.894663366519837,-0.0787095490927737,-0.874598582749109,-1.26823529236992,-0.486899983322077,0.321968780684977,0.16587656764801,0.439042948026583,-0.23342634035187,-0.467480616350939,-0.104032336335579,0.476177837721986,-0.048898223942771,0.896864339721217,0.356313369666247,-0.29675166717117,0.929043340890921,0.30953448679991,-0.270302772468512,0.859426651054668,0
0,1:30,28800,Plague-AGM-Aero,p001,-0.260320621094206,-0.325712614145293,-0.211816866837743,0.334507059682904,0.294065185196544,0.364648456143668,-0.111939615864784,-0.445109655802048,0.0329926932149995,-0.153294357557908,-0.174366996429587,-0.13817124428366,-0.87985537615883,-1.09651440071071,-0.368648465381423,-0.713769255571948,-0.957332064459928,-0.319369312963888,0.0838287856856334,0.00959750267693581,0.446560061604889,-0.261085517376907,-0.600155555555613,0.299934335451806,0.140288628390118,-0.391997953905533,0.340739311559585,-0.502239294370952,-0.56580534820924,-0.450624483747297,0.299721915276951,0.282627630229417,0.321050511387282,-0.243083493829849,-0.43551008839852,-0.185845389868759,-0.396387828355763,-0.967305857032988,0.0830679827283444,-0.706784851963773,-1.18886955804076,-0.228787758011112,0.307190117804797,0.201378717343891,0.383930675343003,-0.277024306523134,-0.47024870065993,-0.181703159488071,0.277666553845139,-0.171742237504532,0.608330835513189,0.518556887673368,0.0499636932842163,0.914918464838918,0.556310416036805,0.0664660025724498,0.988408060076296,0
0,2:00,30600,Plague-AGM-Aero,p001,0.21180960961218,-0.0683467382482606,0.415447012140988,0.267448719032361,0.0414806922766074,0.460348644337217,-0.265577728879215,-0.500350594976523,-0.174276430405811,0.211698491503546,0.156403231599508,0.240240556555943,-0.735787596549597,-1.02419874533584,-0.283078693205266,-0.420160881020187,-0.667759748329239,-0.32755315320585,-0.162205579859467,-0.35978027799757,0.417171423305288,0.0231576755160401,-0.500449834033778,0.688652209140066,-0.0922185882012907,-0.633436737607701,0.248950311211699,-0.377661249252149,-0.448621358748319,-0.331411571580535,-0.490539850175506,-0.643180974165591,-0.314554736602989,-0.128022667045305,-0.534104966193665,0.10638881797986,-0.482257834974183,-1.16216352241129,0.0479063108499897,-0.716866942055426,-1.31544724209385,-0.203389093547482,0.253808929837204,0.0514001292528368,0.396312804565536,-0.663933941934803,-1.03720086479793,-0.469458908781562,-0.541959868411721,-0.738722956759213,-0.419554382649637,-0.355850379515009,-0.6761010951671,-0.132580013600105,-0.382675222612571,-0.670295506305064,-0.15375452931946,0
0,2:30,32400,Plague-AGM-Aero,p001,-0.0902008167272002,-0.162026704207851,-0.0179176715841224,0.341296382632632,0.287480531123167,0.408230884056834,0.000468315395457056,-0.324158978500806,0.0788401190935107,-0.314541520809054,-0.465451961929706,-0.184296275626382,-0.925370403038034,-1.11263297245144,-0.561697026897299,-0.633952240450157,-1.20862546885739,-0.426162737573994,0.313673944545468,0.207850880777985,0.456878185539194,0.0218142145777351,-0.332799939875198,0.43250936732143,-0.166127357130576,-0.417084459976121,0.0218912938920925,-0.617167194431495,-0.657825928194323,-0.590533358503568,0.0123720777006266,-0.0310801481579466,0.0607212655721814,-0.217648782120339,-0.376545929543279,-0.10980126531264,-0.357462590920771,-0.894040821039069,0.125544307582739,-0.644792483643135,-1.12701965900868,-0.19869689481256,0.32236642339569,0.251025157655955,0.419001259290668,-0.30629077047776,-0.407530277095298,-0.23964357620597,-0.234973191053847,-0.564497031844316,0.010992526767849,0.0297198280740944,-0.450860083523851,0.499476857324317,0.0405168695382788,-0.405850459127604,0.514167783915384,0
0,3:00,34200,Plague-AGM-Aero,p001,-0.413884867073318,-0.461261799689579,-0.382593347845502,0.497065729929693,0.460274550618054,0.525930209304334,0.0743214860518632,-0.246252212230679,0.362088192694436,-0.155861208693454,-0.197346877731702,-0.122670992113782,-0.528322455743816,-0.849037696941371,0.0490359528791111,-0.538894520955497,-0.952228630266235,0.0251192250742441,0.257816819275052,0.00576212635840803,0.388806335707862,-0.138791854638461,-0.475922732143036,0.526819170551102,0.0654168985224008,-0.531560636967719,0.17824563149454,-0.638865514523031,-0.700022602911818,-0.601610118541867,0.345949350087922,0.319378640803747,0.3733345616126,-0.243757584743565,-0.502954721293111,-0.181856953583311,-0.332895765949511,-0.928175296024089,0.122026365294807,-0.521876967552401,-1.02458898754001,-0.00580630697445383,0.423357166863118,0.346804835246059,0.470671792042295,-0.281546847741881,-0.462579240946389,-0.190825994610687,0.117869407853332,-0.499483567063862,0.632382085127626,0.00643006135343311,-0.498005332045111,0.436189136160895,0.0592577756955382,-0.486228243120149,0.491786035759682,0
0,3:30,36000,Plague-AGM-Aero,p001,-0.422702289405496,-0.469793675991419,-0.380349841761181,0.459294213391807,0.42623389431617,0.490176606380213,0.169021040377276,-0.157044643516386,0.382978028579203,-0.174071071923568,-0.18992211139694,-0.158770781871799,-0.813611498091157,-1.1353924919895,-0.439509477281879,-0.941149796969792,-1.15011114428288,-0.444863374939829,0.353024880188794,0.0243004385774402,0.402467622903442,-0.23409536327059,-0.552390137322211,0.280548941937799,0.0755786246578346,-0.379188785082599,0.254729447847532,-0.736778286317252,-0.786491061398073,-0.707103113460135,0.464450724272764,0.443051765231327,0.484979377180205,-0.365904795944871,-0.518063610173172,-0.318008284856006,-0.205316225200973,-0.830671245626567,0.310435455891239,-0.532363512724838,-1.07736573158621,-0.010217935279352,0.377210461617129,0.292878401643905,0.454800318313252,-0.242315175092574,-0.387321731528454,-0.163445015613374,0.851217891861364,0.400505321554617,1.24171893281389,0.794281283656094,0.30950157758973,1.37061181627114,0.859552806693629,0.288542298627062,1.44809543042701,0
