Day,Time,TimeS,Study,SubjectName,AOPAMean_Mean,AOPAMean_Q25,AOPAMean_Q75,AOPDiastolic_Mean,AOPDiastolic_Q25,AOPDiastolic_Q75,AOPSystolic_Mean,AOPSystolic_Q25,AOPSystolic_Q75,Activity_Mean,Activity_Q25,Activity_Q75,Bazett_Mean,Bazett_Q25,Bazett_Q75,Fridericia_Mean,Fridericia_Q25,Fridericia_Q75,HR_Mean,HR_Q25,HR_Q75,PR_Mean,PR_Q25,PR_Q75,QRS_Mean,QRS_Q25,QRS_Q75,QT_Mean,QT_Q25,QT_Q75,RR_Mean,RR_Q25,RR_Q75,RespMean_Mean,RespMean_Q25,RespMean_Q75,Temp_Mean,Temp_Q25,Temp_Q75,Y
0,16:32,1800,EBOV-Cyno-Aero-1,e1001,0.18110214823162,-0.00710281499977248,0.495765848599959,0.217046714734071,0.0206908832236841,0.541006440482891,0.118928790378293,-0.0931152362417839,0.457618137081529,0.00204368611369596,-0.224868255892908,0.251106876131192,0.482608101158349,-0.290808851657495,1.21895394895785,0.745010203974587,0.160593844430809,1.28296398283863,-0.330808843136648,-1.18571633603543,0.326737542068219,-0.3065798532861,-1.02568850437354,0.542273636971592,-0.265723042518772,-1.0727203553562,0.620661679130202,0.860690797177043,0.396216297746744,1.34357114029667,0.280620298985758,-0.483330289918984,1.22016350635323,0.965804660744277,0.471901381056107,1.92080125614489,0.00465391856388794,-0.0865327900756606,0.124863007076202,0
0,17:02,3600,EBOV-Cyno-Aero-1,e1001,0.248156583501924,0.178138327448141,0.506786549646074,0.249845853821205,0.151380112967141,0.528807788367,0.264078856291608,0.197441592935967,0.53018362068396,0.0180300920007167,-0.130631483630377,0.179623661645293,0.514246599651714,-0.0590736429472108,0.956192361490756,0.96373319775657,0.512020087733807,1.35302199663423,-1.01636345519472,-1.48962883449767,-0.426935100272044,-0.185374658362376,-0.928494213508183,0.516361354577155,0.583208364658798,0.297756067643274,1.11894732582173,1.29070395922679,0.937427028559831,1.71757206382283,1.09043787946821,0.202607239125212,1.73162325200853,0.723821122510923,0.757631721710461,1.27525483232359,-0.193889791373221,-0.235936902809971,-0.134839874071527,0
0,17:32,5400,EBOV-Cyno-Aero-1,e1001,0.219259379038753,0.208535348688664,0.483133228477162,0.258628235752317,0.231031418876188,0.552875671469703,0.143806955925191,0.118761848979399,0.405580153863569,-0.0207543384911652,-0.151441541002793,0.170719428135818,0.676747075209776,-0.0498619337058103,1.35597748469918,1.02476975268106,0.568694737256134,1.45953381737562,-0.59655104642428,-1.64620417903178,0.170993760828873,-0.443516643315445,-1.08298681881792,0.163999639756664,0.186964091434894,-0.556042271198518,0.723891888138787,1.2720705370891,0.646175145636814,1.89043306330446,0.632060664973835,-0.326835664807125,1.86523295791902,0.352224233849166,-0.213573276074355,0.89573694496605,0.00329944046381267,-0.122291064202582,0.408073360502553,0
0,18:02,7200,EBOV-Cyno-Aero-1,e1001,0.325887922588893,0.160297288139606,0.474508776428712,0.332269970778045,0.146847463051472,0.477499318450158,0.321374382924779,0.178106821571703,0.484599350786863,-0.000256231016868514,-0.0980540007994706,0.100820762642941,0.972942379025793,0.434801347986765,1.38879263534533,1.35716071766364,0.963652350112793,1.68568834726069,-0.796201470060864,-1.12736403490134,-0.557244944999999,-0.547519213212457,-1.11083376757832,-0.152109489441235,0.798448503254964,0.428167011340298,0.933133551041412,1.41388461828254,1.14638564977734,1.68787735456145,0.859178443346289,0.417892670181813,1.33819345383685,0.614938908090206,-0.181273411947315,1.72890850439608,-0.563831683489102,-1.59768154722608,0.26500619847403,0
0,18:32,9000,EBOV-Cyno-Aero-1,e1001,0.735481595180548,0.664959520075958,0.803539608022479,0.701253293360819,0.593550889021477,0.803819933584291,0.787612244550964,0.70559991279127,0.872382627428471,0.003139326889962,-0.424741281134479,0.47485296439245,1.04363697774298,0.744976217780692,1.32359266161255,1.52994123527995,1.20385634502784,1.82799673139443,-0.750222787687869,-0.941094684399953,-0.598072313742771,-0.172072450146072,-0.887268629989114,0.29652631892901,1.01433817748737,0.797299032208836,1.84157378843056,1.87427854116049,1.57935126378903,2.21463320443954,0.884362309757425,0.651262847702326,1.15818568637583,0.569164372978696,-0.161619709739543,1.21871468679542,-0.00830187911781196,-0.269958879409089,0.214835611066847,0
0,19:02,10800,EBOV-Cyno-Aero-1,e1001,1.23341959393348,0.913331492977913,1.57061801796617,1.27451565533802,0.897928495983884,1.65640161525837,1.11473261165315,0.834468578650852,1.39488333119358,0.00689474164037563,-0.880279737474564,0.889286764881301,0.885371775109403,-0.208208621629697,1.86019872085662,0.316300255721568,-0.568819164802037,1.17582573170627,1.42119221887924,-0.0318666843812903,2.37914786134375,-0.140677128736704,-0.992080747891438,0.592475056158541,0.00930724694647633,-0.258223053002641,0.622745470224196,-1.06525148885297,-1.73187738311568,-0.453150544292346,-1.38928147016511,-2.25940533261068,-0.157446697326468,0.302714669718145,-0.0658250090508951,0.507197076109174,1.34438745193399,1.17895257684771,1.50350404864983,0
0,19:32,12600,EBOV-Cyno-Aero-1,e1001,1.15373039948091,0.831531216318802,1.47292363133219,1.21209479781481,0.914446305226195,1.55394864647007,0.95764019825897,0.687102557949037,1.21552689650683,-0.00189067541972402,-0.90563106218888,0.908664743966479,0.418157433924978,-0.404784341813242,1.22297743905098,-0.436764236052868,-1.38575235543237,0.514328474444443,1.49578513086802,0.753900774910871,2.34819102046933,0.036700082377831,-0.764097071486227,0.941183497499395,-0.789399977215243,-1.92350485620793,0.0907986704621699,-1.24368298858086,-2.36688082493239,-0.172011068933803,-1.40168417180021,-2.00465484444595,-1.05465699827117,0.940811404817516,0.629568128471706,1.35357357126038,1.15515432194873,0.88834120002439,1.44092150870724,0
0,20:02,14400,EBOV-Cyno-Aero-1,e1001,0.702754604838888,0.387254389902267,1.06567905122407,0.819377894084212,0.538451103001725,1.21480878117344,0.407093689324167,0.104835897195436,0.69701736029534,-0.00135494134493434,-0.985035633326678,1.04927387453233,0.172308692659495,-0.57631399311146,0.915465002134566,-0.761454458976861,-1.41891326152395,-0.0934708803797433,1.54353230294153,1.02701875185988,2.34661143362316,-0.501421578341842,-1.45138709579139,0.247141745547067,-0.669310860654804,-1.46741740417684,0.0148339610823652,-1.54144186704006,-2.18062163210749,-0.862817592198079,-1.48104660373978,-2.07391889138001,-1.27964201069477,1.13619169264407,0.764688099137424,1.6357817081263,0.760243132816189,0.683010722772002,0.916032229885694,0
0,20:32,16200,EBOV-Cyno-Aero-1,e1001,0.149352996714375,-0.215297273969216,0.517041757698213,0.243811031163873,-0.183498593404906,0.649155830676675,-0.0526579503676853,-0.498682563726136,0.374905071476201,0.00136929410991686,-0.77612397890707,0.757810066327598,0.252203809090723,-0.642794347992429,1.08230618002493,-0.249210315844695,-0.891665333308627,0.447707933905389,1.07784754444095,-0.262959775725085,1.92641491930035,-0.876392215796255,-1.45553277231145,-0.499066797628814,-0.0726469013305656,-1.09862767405174,0.705185444582734,-1.18099237848264,-1.78219108371632,-0.484410043426322,-0.999087148548124,-1.74416765010904,0.101501946697551,1.44093835827321,0.438138786249506,2.08197153116616,-0.163255677231107,-0.336191990763053,0.0379429906809648,0
0,21:02,18000,EBOV-Cyno-Aero-1,e1001,-0.0800773789810685,-0.286655746454722,0.094056580602776,-0.033987759214848,-0.319688679383758,0.240923537280572,-0.173668308045575,-0.324311834168049,-0.0494908539975749,0.000486925743221197,-0.665217697124032,0.69319618099216,-0.00738877927129787,-0.874770277158674,0.957643764488932,-0.245514634284728,-0.882006095182448,0.439693519601235,0.437593526554376,-0.532564393277824,1.49342864188795,-1.1213406070218,-1.59144270544335,-0.668825061922464,0.120607789208703,-0.301491079444453,0.604467629323691,-0.633099843910404,-0.951442511823545,-0.302590656657162,-0.471666755002574,-1.52162732935643,0.48848850128605,1.13551664613585,0.0710262955859254,2.46507234820046,-1.04879993864671,-1.11034886303612,-0.993466545221591,0
