,Day,TimeS,AOPSystolic_Mean,AOPSystolic_Q25,AOPSystolic_Q75,AOPDiastolic_Mean,AOPDiastolic_Q25,AOPDiastolic_Q75,RespMean_Mean,RespMean_Q25,RespMean_Q75,Temp_Mean,Temp_Q25,Temp_Q75,QT_Mean,QT_Q25,QT_Q75,PR_Mean,PR_Q25,PR_Q75,QRS_Mean,QRS_Q25,QRS_Q75,RR_Mean,RR_Q25,RR_Q75,HR_Mean,HR_Q25,HR_Q75,LVPSystolic_Mean,LVPSystolic_Q25,LVPSystolic_Q75,LVPDiastolic_Mean,LVPDiastolic_Q25,LVPDiastolic_Q75,LVPRate_Mean,LVPRate_Q25,LVPRate_Q75,Bazett_Mean,Bazett_Q25,Bazett_Q75,Fridericia_Mean,Fridericia_Q25,Fridericia_Q75,AOPAMean_Mean,AOPAMean_Q25,AOPAMean_Q75,LVPMean_Mean,LVPMean_Q25,LVPMean_Q75,ITPDepth_Mean,ITPDepth_Q25,ITPDepth_Q75,APP_Mean,APP_Q25,APP_Q75,ANP_Mean,ANP_Q25,ANP_Q75,Y,Time,Study,SubjectName
0,-7,32400.0,0.018204009264031727,-0.20874668295497273,0.170562185035947,0.43994436725046543,0.26314656716014173,0.6029504971782013,0.011943189535386981,-0.42656166800965906,0.2193030626809578,-0.21423390001038636,-0.39046896772127515,-0.03034071859840218,-0.6359305636849408,-1.0255753456447267,-0.12783442106081003,-0.24086456828070882,-0.6971093201731129,0.22524498252286562,0.0374275284419149,-0.3488259887573325,0.5489100624654991,-0.2203653302303313,-0.7336278879423799,0.42122514936479527,0.15732406103169003,-0.46507173356280107,0.5180784711762246,-0.3980226093798542,-0.5881073762131628,-0.3197151821713836,-0.10139770347143778,-0.1795486406235863,0.0280400129298348,-0.09027487552854573,-0.4886019075677466,0.12178747421760541,-0.1877424169944219,-0.8478517843862818,0.36719418257654074,-0.43396492689922156,-0.991454026540607,0.09662300572842446,0.44564974531480683,0.20527584641058058,0.6345031760982195,-0.28398674447815425,-0.6654195932398362,-0.05696871209075205,0.22607106005626912,-0.3656089211181406,0.6637725215446113,0.2968942416086763,-0.2993140198086585,0.7855312359644688,0.31192641685845635,-0.29729259454052137,0.803300580172065,0.0,,Plague-AGM-Aero,p001
1,-7,32400.0,0.018204009264031727,-0.20874668295497273,0.170562185035947,0.43994436725046543,0.26314656716014173,0.6029504971782013,0.011943189535386981,-0.42656166800965906,0.2193030626809578,-0.21423390001038636,-0.39046896772127515,-0.03034071859840218,-0.6359305636849408,-1.0255753456447267,-0.12783442106081003,-0.24086456828070882,-0.6971093201731129,0.22524498252286562,0.0374275284419149,-0.3488259887573325,0.5489100624654991,-0.2203653302303313,-0.7336278879423799,0.42122514936479527,0.15732406103169003,-0.46507173356280107,0.5180784711762246,-0.3980226093798542,-0.5881073762131628,-0.3197151821713836,-0.10139770347143778,-0.1795486406235863,0.0280400129298348,-0.09027487552854573,-0.4886019075677466,0.12178747421760541,-0.1877424169944219,-0.8478517843862818,0.36719418257654074,-0.43396492689922156,-0.991454026540607,0.09662300572842446,0.44564974531480683,0.20527584641058058,0.6345031760982195,-0.28398674447815425,-0.6654195932398362,-0.05696871209075205,0.22607106005626912,-0.3656089211181406,0.6637725215446113,0.2968942416086763,-0.2993140198086585,0.7855312359644688,0.31192641685845635,-0.29729259454052137,0.803300580172065,0.0,,Plague-AGM-Aero,p001
2,-7,32400.0,0.018204009264031727,-0.20874668295497273,0.170562185035947,0.43994436725046543,0.26314656716014173,0.6029504971782013,0.011943189535386981,-0.42656166800965906,0.2193030626809578,-0.21423390001038636,-0.39046896772127515,-0.03034071859840218,-0.6359305636849408,-1.0255753456447267,-0.12783442106081003,-0.24086456828070882,-0.6971093201731129,0.22524498252286562,0.0374275284419149,-0.3488259887573325,0.5489100624654991,-0.2203653302303313,-0.7336278879423799,0.42122514936479527,0.15732406103169003,-0.46507173356280107,0.5180784711762246,-0.3980226093798542,-0.5881073762131628,-0.3197151821713836,-0.10139770347143778,-0.1795486406235863,0.0280400129298348,-0.09027487552854573,-0.4886019075677466,0.12178747421760541,-0.1877424169944219,-0.8478517843862818,0.36719418257654074,-0.43396492689922156,-0.991454026540607,0.09662300572842446,0.44564974531480683,0.20527584641058058,0.6345031760982195,-0.28398674447815425,-0.6654195932398362,-0.05696871209075205,0.22607106005626912,-0.3656089211181406,0.6637725215446113,0.2968942416086763,-0.2993140198086585,0.7855312359644688,0.31192641685845635,-0.29729259454052137,0.803300580172065,0.0,,Plague-AGM-Aero,p001
3,-7,32400.0,0.018204009264031727,-0.20874668295497273,0.170562185035947,0.43994436725046543,0.26314656716014173,0.6029504971782013,0.011943189535386981,-0.42656166800965906,0.2193030626809578,-0.21423390001038636,-0.39046896772127515,-0.03034071859840218,-0.6359305636849408,-1.0255753456447267,-0.12783442106081003,-0.24086456828070882,-0.6971093201731129,0.22524498252286562,0.0374275284419149,-0.3488259887573325,0.5489100624654991,-0.2203653302303313,-0.7336278879423799,0.42122514936479527,0.15732406103169003,-0.46507173356280107,0.5180784711762246,-0.3980226093798542,-0.5881073762131628,-0.3197151821713836,-0.10139770347143778,-0.1795486406235863,0.0280400129298348,-0.09027487552854573,-0.4886019075677466,0.12178747421760541,-0.1877424169944219,-0.8478517843862818,0.36719418257654074,-0.43396492689922156,-0.991454026540607,0.09662300572842446,0.44564974531480683,0.20527584641058058,0.6345031760982195,-0.28398674447815425,-0.6654195932398362,-0.05696871209075205,0.22607106005626912,-0.3656089211181406,0.6637725215446113,0.2968942416086763,-0.2993140198086585,0.7855312359644688,0.31192641685845635,-0.29729259454052137,0.803300580172065,0.0,,Plague-AGM-Aero,p001
4,-7,32400.0,0.018204009264031727,-0.20874668295497273,0.170562185035947,0.43994436725046543,0.26314656716014173,0.6029504971782013,0.011943189535386981,-0.42656166800965906,0.2193030626809578,-0.21423390001038636,-0.39046896772127515,-0.03034071859840218,-0.6359305636849408,-1.0255753456447267,-0.12783442106081003,-0.24086456828070882,-0.6971093201731129,0.22524498252286562,0.0374275284419149,-0.3488259887573325,0.5489100624654991,-0.2203653302303313,-0.7336278879423799,0.42122514936479527,0.15732406103169003,-0.46507173356280107,0.5180784711762246,-0.3980226093798542,-0.5881073762131628,-0.3197151821713836,-0.10139770347143778,-0.1795486406235863,0.0280400129298348,-0.09027487552854573,-0.4886019075677466,0.12178747421760541,-0.1877424169944219,-0.8478517843862818,0.36719418257654074,-0.43396492689922156,-0.991454026540607,0.09662300572842446,0.44564974531480683,0.20527584641058058,0.6345031760982195,-0.28398674447815425,-0.6654195932398362,-0.05696871209075205,0.22607106005626912,-0.3656089211181406,0.6637725215446113,0.2968942416086763,-0.2993140198086585,0.7855312359644688,0.31192641685845635,-0.29729259454052137,0.803300580172065,0.0,,Plague-AGM-Aero,p001
5,-7,32400.0,0.018204009264031727,-0.20874668295497273,0.170562185035947,0.43994436725046543,0.26314656716014173,0.6029504971782013,0.011943189535386981,-0.42656166800965906,0.2193030626809578,-0.21423390001038636,-0.39046896772127515,-0.03034071859840218,-0.6359305636849408,-1.0255753456447267,-0.12783442106081003,-0.24086456828070882,-0.6971093201731129,0.22524498252286562,0.0374275284419149,-0.3488259887573325,0.5489100624654991,-0.2203653302303313,-0.7336278879423799,0.42122514936479527,0.15732406103169003,-0.46507173356280107,0.5180784711762246,-0.3980226093798542,-0.5881073762131628,-0.3197151821713836,-0.10139770347143778,-0.1795486406235863,0.0280400129298348,-0.09027487552854573,-0.4886019075677466,0.12178747421760541,-0.1877424169944219,-0.8478517843862818,0.36719418257654074,-0.43396492689922156,-0.991454026540607,0.09662300572842446,0.44564974531480683,0.20527584641058058,0.6345031760982195,-0.28398674447815425,-0.6654195932398362,-0.05696871209075205,0.22607106005626912,-0.3656089211181406,0.6637725215446113,0.2968942416086763,-0.2993140198086585,0.7855312359644688,0.31192641685845635,-0.29729259454052137,0.803300580172065,0.0,,Plague-AGM-Aero,p001
6,-7,32400.0,0.018204009264031727,-0.20874668295497273,0.170562185035947,0.43994436725046543,0.26314656716014173,0.6029504971782013,0.011943189535386981,-0.42656166800965906,0.2193030626809578,-0.21423390001038636,-0.39046896772127515,-0.03034071859840218,-0.6359305636849408,-1.0255753456447267,-0.12783442106081003,-0.24086456828070882,-0.6971093201731129,0.22524498252286562,0.0374275284419149,-0.3488259887573325,0.5489100624654991,-0.2203653302303313,-0.7336278879423799,0.42122514936479527,0.15732406103169003,-0.46507173356280107,0.5180784711762246,-0.3980226093798542,-0.5881073762131628,-0.3197151821713836,-0.10139770347143778,-0.1795486406235863,0.0280400129298348,-0.09027487552854573,-0.4886019075677466,0.12178747421760541,-0.1877424169944219,-0.8478517843862818,0.36719418257654074,-0.43396492689922156,-0.991454026540607,0.09662300572842446,0.44564974531480683,0.20527584641058058,0.6345031760982195,-0.28398674447815425,-0.6654195932398362,-0.05696871209075205,0.22607106005626912,-0.3656089211181406,0.6637725215446113,0.2968942416086763,-0.2993140198086585,0.7855312359644688,0.31192641685845635,-0.29729259454052137,0.803300580172065,0.0,,Plague-AGM-Aero,p001
7,-7,32400.0,0.018204009264031727,-0.20874668295497273,0.170562185035947,0.43994436725046543,0.26314656716014173,0.6029504971782013,0.011943189535386981,-0.42656166800965906,0.2193030626809578,-0.21423390001038636,-0.39046896772127515,-0.03034071859840218,-0.6359305636849408,-1.0255753456447267,-0.12783442106081003,-0.24086456828070882,-0.6971093201731129,0.22524498252286562,0.0374275284419149,-0.3488259887573325,0.5489100624654991,-0.2203653302303313,-0.7336278879423799,0.42122514936479527,0.15732406103169003,-0.46507173356280107,0.5180784711762246,-0.3980226093798542,-0.5881073762131628,-0.3197151821713836,-0.10139770347143778,-0.1795486406235863,0.0280400129298348,-0.09027487552854573,-0.4886019075677466,0.12178747421760541,-0.1877424169944219,-0.8478517843862818,0.36719418257654074,-0.43396492689922156,-0.991454026540607,0.09662300572842446,0.44564974531480683,0.20527584641058058,0.6345031760982195,-0.28398674447815425,-0.6654195932398362,-0.05696871209075205,0.22607106005626912,-0.3656089211181406,0.6637725215446113,0.2968942416086763,-0.2993140198086585,0.7855312359644688,0.31192641685845635,-0.29729259454052137,0.803300580172065,0.0,,Plague-AGM-Aero,p001
8,-7,32400.0,0.018204009264031727,-0.20874668295497273,0.170562185035947,0.43994436725046543,0.26314656716014173,0.6029504971782013,0.011943189535386981,-0.42656166800965906,0.2193030626809578,-0.21423390001038636,-0.39046896772127515,-0.03034071859840218,-0.6359305636849408,-1.0255753456447267,-0.12783442106081003,-0.24086456828070882,-0.6971093201731129,0.22524498252286562,0.0374275284419149,-0.3488259887573325,0.5489100624654991,-0.2203653302303313,-0.7336278879423799,0.42122514936479527,0.15732406103169003,-0.46507173356280107,0.5180784711762246,-0.3980226093798542,-0.5881073762131628,-0.3197151821713836,-0.10139770347143778,-0.1795486406235863,0.0280400129298348,-0.09027487552854573,-0.4886019075677466,0.12178747421760541,-0.1877424169944219,-0.8478517843862818,0.36719418257654074,-0.43396492689922156,-0.991454026540607,0.09662300572842446,0.44564974531480683,0.20527584641058058,0.6345031760982195,-0.28398674447815425,-0.6654195932398362,-0.05696871209075205,0.22607106005626912,-0.3656089211181406,0.6637725215446113,0.2968942416086763,-0.2993140198086585,0.7855312359644688,0.31192641685845635,-0.29729259454052137,0.803300580172065,0.0,,Plague-AGM-Aero,p001
9,-7,32400.0,0.018204009264031727,-0.20874668295497273,0.170562185035947,0.43994436725046543,0.26314656716014173,0.6029504971782013,0.011943189535386981,-0.42656166800965906,0.2193030626809578,-0.21423390001038636,-0.39046896772127515,-0.03034071859840218,-0.6359305636849408,-1.0255753456447267,-0.12783442106081003,-0.24086456828070882,-0.6971093201731129,0.22524498252286562,0.0374275284419149,-0.3488259887573325,0.5489100624654991,-0.2203653302303313,-0.7336278879423799,0.42122514936479527,0.15732406103169003,-0.46507173356280107,0.5180784711762246,-0.3980226093798542,-0.5881073762131628,-0.3197151821713836,-0.10139770347143778,-0.1795486406235863,0.0280400129298348,-0.09027487552854573,-0.4886019075677466,0.12178747421760541,-0.1877424169944219,-0.8478517843862818,0.36719418257654074,-0.43396492689922156,-0.991454026540607,0.09662300572842446,0.44564974531480683,0.20527584641058058,0.6345031760982195,-0.28398674447815425,-0.6654195932398362,-0.05696871209075205,0.22607106005626912,-0.3656089211181406,0.6637725215446113,0.2968942416086763,-0.2993140198086585,0.7855312359644688,0.31192641685845635,-0.29729259454052137,0.803300580172065,0.0,,Plague-AGM-Aero,p001
